Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),101,0,976,3,0,1,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),101,0,976,3,0,2,1,N/A,N/A
Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),101,0,976,3,0,2,1,N/A,N/A
Explosive(Clone) (UnityEngine.GameObject),X(Clone) (UnityEngine.GameObject),104,0,976,4,0,0,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),BLB(Clone) (UnityEngine.GameObject),105,0,976,4,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BLB(Clone) (UnityEngine.GameObject),105,0,976,4,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BLB(Clone) (UnityEngine.GameObject),105,0,976,4,0,2,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),108,0,976,3,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),108,0,976,3,0,2,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),108,0,976,3,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),111,0,976,4,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),111,0,976,4,0,2,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),111,0,976,4,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LE(Clone) (UnityEngine.GameObject),114,0,976,5,0,0,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LE(Clone) (UnityEngine.GameObject),114,0,976,5,1,1,1,-1.349579,2.816769
Bullet(Clone) (UnityEngine.GameObject),LE(Clone) (UnityEngine.GameObject),114,0,976,5,0,1,1,N/A,N/A
Explosive(Clone) (UnityEngine.GameObject),X(Clone) (UnityEngine.GameObject),116,0,976,5,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),117,0,976,3,0,0,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),117,0,976,3,1,1,1,-0.8325195,3.098436
Bullet(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),117,0,976,3,0,1,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),117,0,976,3,1,2,1,0.8902588,3.006745
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),120,0,976,5,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),120,0,976,5,0,2,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LBL(Clone) (UnityEngine.GameObject),120,0,976,5,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),123,0,976,3,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),123,0,976,3,0,0,1,N/A,N/A
Bullet(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),123,0,976,3,0,0,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),125,0,976,5,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),125,0,976,5,1,0,1,-0.07702637,3.14036
Box(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),125,0,976,5,1,2,1,0.7180481,2.934534
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),128,0,976,4,0,0,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),128,0,976,4,1,1,1,-1.338287,3.074342
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),128,0,976,4,1,2,1,0.5194702,2.993057
Lava_lvl_1(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),131,0,976,4,0,0,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),131,0,976,4,1,1,1,-0.5128784,3.066319
Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),131,0,976,4,0,1,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),131,0,976,4,1,2,1,-0.3795471,3.098757
Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),131,0,976,4,0,2,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),134,0,976,3,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),134,0,976,3,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),136,0,976,4,1,0,1,-2.296875,2.920825
Bullet(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),136,0,976,4,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),136,0,976,4,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),141,0,976,4,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),141,0,976,4,0,1,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),143,0,976,5,0,0,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),143,0,976,5,1,1,1,-1.057617,3.1623
Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),143,0,976,5,0,1,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),143,0,976,5,1,2,1,-0.3912354,3.153174
Bullet(Clone) (UnityEngine.GameObject),LEE(Clone) (UnityEngine.GameObject),143,0,976,5,0,2,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),146,0,976,5,1,0,1,-1.865723,2.430748
Box(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),146,0,976,5,1,1,1,-1.065552,2.879856
Lava_lvl_1(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),148,0,976,4,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),148,0,976,4,1,0,1,-0.3001099,3.098209
Lava_lvl_1(Clone) (UnityEngine.GameObject),BLB(Clone) (UnityEngine.GameObject),150,0,976,5,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BLB(Clone) (UnityEngine.GameObject),150,0,976,5,1,2,1,-0.22052,2.817952
Lava_lvl_1(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),153,0,976,5,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),153,0,976,5,1,0,1,-0.9680176,2.871624
Bullet(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),153,0,976,5,-1,0,1,-2.327637,-1.852547
Lava_lvl_1(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),155,0,976,5,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),155,0,976,5,0,0,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),157,0,976,5,1,1,1,-1.29657,2.752214
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),157,0,976,5,0,2,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),160,0,976,4,0,0,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),160,0,976,4,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),162,0,976,5,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),162,0,976,5,0,1,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),164,0,976,5,0,0,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),164,0,976,5,0,1,1,N/A,N/A
